id,value
"Anderson, Alan",0.3
"Plumlee, Mason",2.2
"Anderson, Alan",1.9
"Snell, Tony",2.2
"Snell, Tony",1.3
"Pondexter, Quincy",3.8
"Udrih, Beno",2.1
"Gasol, Marc",0.7
"Gasol, Marc",5.4
"Randolph, Zach",1.8
"Carter, Vince",2.3
"Carter, Vince",2.1
"Pondexter, Quincy",2.1
"Randolph, Zach",5.1
"Randolph, Zach",7.2
"Zeller, Cody",5.9
"Williams, Marvin",0.9
"Williams, Marvin",7.4
"Williams, Mo",1.5
"Jefferson, Al",3.7
"Lee, David",2.1
"Ezeli, Festus",6.2
"Lee, David",8.1
"Iguodala, Andre",4.6
"Barnes, Harrison",3
"Thompson, Klay",10.6
"Green, Draymond",7.3
"Thompson, Klay",5.3
"Green, Draymond",3.7
"Aminu, Al-Farouq",2.8
"Nowitzki, Dirk",5
"Nowitzki, Dirk",2.2
"Nowitzki, Dirk",6.5
"Ellis, Monta",2.2
"Harris, Devin",3.7
"Aminu, Al-Farouq",0.6
"Harris, Devin",1.7
"Villanueva, Charlie",6.9
"Nowitzki, Dirk",6.5
"Nowitzki, Dirk",3.1
"Villanueva, Charlie",3.3
"Beverley, Patrick",3.4
"Jones, Terrence",0.9
"Smith, Josh",19.4
"Smith, Josh",9.1
"Smith, Josh",5.2
"Smith, Josh",4.2
"Smith, Josh",1.3
"Babbitt, Luke",2.7
"Gordon, Eric",5.5
"Babbitt, Luke",2.7
"Ajinca, Alexis",1.9
"Asik, Omer",3.1
"Cunningham, Dante",1.9
"Pondexter, Quincy",4.1
"Cunningham, Dante",2.7
"Cunningham, Dante",2.3
"Cunningham, Dante",2.9
"Ajinca, Alexis",2.8
"Babbitt, Luke",2.9
"Harris, Gary",1.4
"Faried, Kenneth",2
"Faried, Kenneth",10.7
"Faried, Kenneth",1.6
"Faried, Kenneth",1.8
"Faried, Kenneth",4.1
"Faried, Kenneth",7.5
"Nelson, Jameer",2
"Faried, Kenneth",2.3
"Faried, Kenneth",1.7
"Green, Erick",7.4
"Davis, Ed",0.9
"Davis, Ed",2.3
"Davis, Ed",5.5
"Kelly, Ryan",2.5
"Sacre, Robert",4.2
"Sacre, Robert",1.9
"Hill, Jordan",3.1
"Davis, Ed",3.6
"Thompson, Klay",2.1
"Bogut, Andrew",3.7
"Green, Draymond",5.2
"Green, Draymond",2.4
"Green, Draymond",4.6
"Lee, David",7.1
"Barnes, Harrison",2.9
"Green, Draymond",4.6
"Thompson, Klay",11.8
"Green, Draymond",1.7
"Bogut, Andrew",2.3
"Speights, Marreese",2.6
"Bogut, Andrew",3.4
"Barnes, Harrison",3.9
"Millsap, Paul",1.1
"Millsap, Paul",1.6
"Millsap, Paul",5.3
"Carroll, DeMarre",3.5
"Millsap, Paul",2.4
"Scott, Mike",4.6
"Millsap, Paul",6.1
"Horford, Al",4.3
"Carroll, DeMarre",2
"Millsap, Paul",0.3
"Millsap, Paul",10.3
"Monroe, Greg",4.4
"Monroe, Greg",2.5
"Drummond, Andre",6.3
"Singler, Kyle",1.6
"Monroe, Greg",9.4
"Monroe, Greg",2.4
"Butler, Caron",3.3
"Gasol, Marc",2.9
"Randolph, Zach",3
"Randolph, Zach",5.5
"Randolph, Zach",1.7
"Leuer, Jon",2.2
"Udrih, Beno",4.5
"Calathes, Nick",1.9
"Green, JaMychal",2
"Randolph, Zach",2.3
"Randolph, Zach",1.4
"Randolph, Zach",6.8
"Allen, Tony",1.3
"Koufos, Kosta",1.7
"Koufos, Kosta",2.8
"Napier, Shabazz",4.3
"Napier, Shabazz",1.9
"Cole, Norris",1.8
"Whiteside, Hassan",3.3
"Ennis, James",0.7
"Ennis, James",5.2
"Bosh, Chris",3.1
"Granger, Danny",2.7
"Bosh, Chris",2.8
"Whiteside, Hassan",3.1
"Napier, Shabazz",14.4
"Whiteside, Hassan",2.4
"Chandler, Tyson",2.9
"Chandler, Tyson",2.3
"Aminu, Al-Farouq",6
"Jefferson, Richard",3.8
"Nowitzki, Dirk",2.4
"Parsons, Chandler",3.9
"Chandler, Tyson",2.1
"Nowitzki, Dirk",2.7
"Parsons, Chandler",2.1
"Aminu, Al-Farouq",7.6
"James, LeBron",14.7
"Mozgov, Timofey",1.7
"Love, Kevin",1.9
"Love, Kevin",1.3
"James, LeBron",2
"Love, Kevin",3.5
"Love, Kevin",2.5
"Love, Kevin",0.4
"Mozgov, Timofey",2.1
"Mozgov, Timofey",2.2
"Love, Kevin",2.4
"Shumpert, Iman",1.7
"Love, Kevin",0.5
"Mbah a Moute, Luc",0.1
"Sampson, JaKarr",0.4
"Sampson, JaKarr",1.9
"Sampson, JaKarr",3.4
"Mbah a Moute, Luc",2.1
"Covington, Robert",1.8
"Noel, Nerlens",2
"Sims, Henry",6
"Mbah a Moute, Luc",1
"Noel, Nerlens",4.2
"Bass, Brandon",1.5
"Bass, Brandon",0
"Crowder, Jae",5.6
"Crowder, Jae",1.6
"Wallace, Gerald",2.3
"Prince, Tayshaun",2.6
"Prince, Tayshaun",4.8
"Sullinger, Jared",4
"Prince, Tayshaun",0.9
"Bass, Brandon",3.8
"Bass, Brandon",1.2
"Ibaka, Serge",2.8
"Adams, Steven",2.9
"Jones, Perry",1.7
"Jones, Perry",1.3
"Adams, Steven",4.1
"Jones, Perry",2.8
"Jackson, Reggie",6.5
"Morrow, Anthony",0.6
"Morrow, Anthony",0
"Morrow, Anthony",0
"Jones, Perry",5
"Jones, Perry",5.1
"Roberson, Andre",2.8
"Jones, Perry",4.3
"Jones, Perry",4.7
"Collison, Nick",2.1
"Collison, Nick",0.5
"Morrow, Anthony",0.9
"Perkins, Kendrick",4.7
"Perkins, Kendrick",1.5
"Carroll, DeMarre",5.6
"Millsap, Paul",11.3
"Carroll, DeMarre",1.8
"Millsap, Paul",0.8
"Sefolosha, Thabo",5.9
"Korver, Kyle",0.9
"Millsap, Paul",1.9
"Antic, Pero",0.9
"Carroll, DeMarre",3.9
"Millsap, Paul",1.7
"Millsap, Paul",2.3
"Millsap, Paul",1.8
"Schroder, Dennis",0.4
"Millsap, Paul",3.3
"Teague, Jeff",3.3
"Carroll, DeMarre",2.4
"Horford, Al",2.7
"Asik, Omer",1.9
"Asik, Omer",1.9
"Davis, Anthony",7.1
"Asik, Omer",1.7
"Evans, Tyreke",3.3
"Davis, Anthony",4.8
"Asik, Omer",4.1
"Asik, Omer",5
"Davis, Anthony",2
"Davis, Anthony",4.5
"Ajinca, Alexis",1.5
"Cunningham, Dante",0
"Davis, Anthony",4.5
"Cunningham, Dante",1.3
"Davis, Anthony",5.2
"Nowitzki, Dirk",6.4
"Chandler, Tyson",4.6
"Nowitzki, Dirk",2
"Chandler, Tyson",2.6
"Rondo, Rajon",2.4
"Rondo, Rajon",9.1
"Chandler, Tyson",2.8
"Chandler, Tyson",2.6
"Powell, Dwight",2.1
"Aminu, Al-Farouq",1.8
"Powell, Dwight",3.2
"Aminu, Al-Farouq",1.4
"Chandler, Tyson",5
"Parsons, Chandler",7
"Parsons, Chandler",3.6
"Parsons, Chandler",1.9
"Parsons, Chandler",2.2
"Zeller, Cody",3.8
"Biyombo, Bismack",1.8
"Stephenson, Lance",1.8
"Williams, Marvin",4.1
"Hairston, PJ",1.8
"Kidd-Gilchrist, Michael",4.7
"Williams, Marvin",2.2
"Zeller, Cody",4.1
"Roberts, Brian",2.4
"Zeller, Cody",1.7
"Zeller, Cody",3.8
"Zeller, Cody",5
"Williams, Marvin",3.3
"Williams, Marvin",5.2
"Jefferson, Al",2.5
"Chandler, Wilson",3
"Faried, Kenneth",6.1
"Nurkic, Jusuf",3.3
"Arthur, Darrell",1.1
"Faried, Kenneth",5.5
"Nurkic, Jusuf",2.2
"Faried, Kenneth",4.6
"Faried, Kenneth",4.7
"Chandler, Wilson",3.2
"Lawson, Ty",1.7
"Chandler, Wilson",3.7
"Lawson, Ty",0.7
"Lawson, Ty",1.6
"Arthur, Darrell",7
"Nelson, Jameer",6.1
"Hickson, JJ",3.5
"Chandler, Wilson",0
"Len, Alex",1.3
"Len, Alex",3.8
"Bledsoe, Eric",2.4
"Tucker, PJ",1.5
"Morris, Markieff",1.5
"Morris, Markieff",1.6
"Wright, Brandan",6
"Morris, Marcus",6.4
"Morris, Marcus",1.1
"Len, Alex",1.5
"Len, Alex",1.7
"Len, Alex",1.7
"Morris, Markieff",0.9
"Len, Alex",2.2
"Plumlee, Miles",3.5
"Plumlee, Miles",1.5
"Morris, Marcus",5.8
"West, David",4.9
"Watson, CJ",5
"Watson, CJ",4.3
"West, David",1
"Scola, Luis",0.9
"West, David",4.6
"West, David",7.5
"West, David",1.6
"Hill, Solomon",0.7
"West, David",6.6
"West, David",5.3
"Mahinmi, Ian",0.6
"West, David",1.3
"Diaw, Boris",8.1
"Diaw, Boris",4.7
"Diaw, Boris",7
"Duncan, Tim",0.5
"Diaw, Boris",3.1
"Daye, Austin",1.3
"Diaw, Boris",3.1
"Duncan, Tim",4
"O'Bryant, Johnny",6.9
"O'Bryant, Johnny",0.9
"Pachulia, Zaza",1.9
"Pachulia, Zaza",7.8
"O'Bryant, Johnny",4.9
"O'Bryant, Johnny",0.8
"O'Bryant, Johnny",11.5
"Pachulia, Zaza",0.8
"Antetokounmpo, Giannis",4.9
"Dudley, Jared",2.1
"Morris, Markieff",4.4
"Morris, Markieff",5
"Morris, Markieff",4.4
"Morris, Markieff",1.5
"Morris, Markieff",2.2
"Morris, Markieff",2.5
"Len, Alex",1.8
"Bledsoe, Eric",2.6
"Len, Alex",2.3
"Morris, Marcus",0.5
"Morris, Marcus",0.3
"Len, Alex",4
"Bledsoe, Eric",1
"Len, Alex",2.3
"Thomas, Isaiah",1.7
"Morris, Markieff",0.5
"Len, Alex",1.7
"Morris, Markieff",4.5
"Faried, Kenneth",1.9
"Lawson, Ty",4.6
"Faried, Kenneth",2.1
"Hickson, JJ",6.8
"Hickson, JJ",1.6
"Hickson, JJ",6.1
"Hickson, JJ",6.3
"Afflalo, Arron",5.9
"Afflalo, Arron",5.2
"Hickson, JJ",5.6
"Hickson, JJ",7.6
"Burke, Trey",3
"Booker, Trevor",2.3
"Evans, Jeremy",2.5
"Favors, Derrick",3.5
"Favors, Derrick",8.8
"Favors, Derrick",2.4
"Booker, Trevor",8.3
"Booker, Trevor",3.7
"Cousins, DeMarcus",2.9
"Cousins, DeMarcus",2.7
"Thompson, Jason",6.1
"Williams, Derrick",2.1
"Williams, Derrick",6.5
"Landry, Carl",4.5
"Landry, Carl",5.6
"Cousins, DeMarcus",0.2
"Kanter, Enes",3.9
"Kanter, Enes",0.3
"Kanter, Enes",6.2
"Kanter, Enes",4.9
"Hayward, Gordon",1.6
"Booker, Trevor",1.8
"Kanter, Enes",5.5
"Kanter, Enes",5.3
"Booker, Trevor",5.6
"Favors, Derrick",0.1
"Booker, Trevor",5.5
"Green, Draymond",5.7
"Curry, Stephen",3.7
"Green, Draymond",0.9
"Green, Draymond",6
"Green, Draymond",3.8
"Green, Draymond",4.8
"Green, Draymond",5.5
"Curry, Stephen",2.9
"Green, Draymond",3.7
"Green, Draymond",12.4
"Iguodala, Andre",5.5
"Faried, Kenneth",2.6
"Mozgov, Timofey",4.4
"Mozgov, Timofey",2.1
"Mozgov, Timofey",3.5
"Hickson, JJ",2.3
"Hickson, JJ",4.8
"Faried, Kenneth",3.8
"Faried, Kenneth",5
"Faried, Kenneth",3.8
"Mozgov, Timofey",0.7
"Faried, Kenneth",2.5
"Afflalo, Arron",11
"Faried, Kenneth",4.9
"Mozgov, Timofey",4.4
"Faried, Kenneth",3.1
"Faried, Kenneth",2.7
"Faried, Kenneth",4.9
"Faried, Kenneth",3.2
"Faried, Kenneth",2.5
"Afflalo, Arron",8.4
"Faried, Kenneth",4.5
"Love, Kevin",2
"Varejao, Anderson",3.5
"Love, Kevin",4.1
"Varejao, Anderson",2.2
"Varejao, Anderson",3.8
"Thompson, Tristan",5.2
"Thompson, Tristan",7.5
"Love, Kevin",4.9
"Love, Kevin",1.9
"Marion, Shawn",3.1
"Irving, Kyrie",1.6
"Irving, Kyrie",1.9
"Varejao, Anderson",3.1
"Marion, Shawn",3.3
"Irving, Kyrie",0.7
"Love, Kevin",2.2
"Dellavedova, Matthew",3
"Love, Kevin",2.8
"West, David",4.1
"Hibbert, Roy",1.8
"Allen, Lavoy",6.5
"West, David",1.9
"Hill, Solomon",1.6
"Hibbert, Roy",2.6
"West, David",2.9
"Scola, Luis",1.9
"Scola, Luis",6.1
"Sullinger, Jared",1.5
"Turner, Evan",6
"Sullinger, Jared",9.7
"Sullinger, Jared",1.9
"Sullinger, Jared",6.2
"Sullinger, Jared",5.6
"Zeller, Tyler",0.7
"Sullinger, Jared",2.6
"Zeller, Tyler",5.4
"Sullinger, Jared",4.7
"Sullinger, Jared",6.5
"Zeller, Tyler",0.2
"Sullinger, Jared",2.6
"Bass, Brandon",5.6
"Olynyk, Kelly",2.9
"Olynyk, Kelly",2.1
"Sullinger, Jared",2.6
"Zeller, Tyler",5.8
"Zeller, Tyler",3.3
"Humphries, Kris",3.2
"Wall, John",6.6
"Humphries, Kris",1.5
"Humphries, Kris",1
"Humphries, Kris",0.8
Nene,1.9
"Humphries, Kris",6.2
"Beal, Bradley",1.5
"Gortat, Marcin",3.9
"Humphries, Kris",2.6
"Gortat, Marcin",4.8
"Humphries, Kris",2.5
"Humphries, Kris",0.1
"Humphries, Kris",4.2
"Humphries, Kris",4.9
"Humphries, Kris",0.6
Nene,6.3
"Gortat, Marcin",1.3
"Humphries, Kris",5.8
"Johnson, Wesley",1.3
"Davis, Ed",1.2
"Davis, Ed",3.4
"Johnson, Wesley",4.6
"Davis, Ed",12.2
"Boozer, Carlos",7.1
"Hill, Jordan",4.6
"Ibaka, Serge",4.8
"Ibaka, Serge",4.3
"Ibaka, Serge",5.5
"Ibaka, Serge",5.4
"Adams, Steven",2.7
"Jackson, Reggie",2.4
"Ibaka, Serge",3.3
"Ibaka, Serge",2.4
"Ibaka, Serge",12.8
"Ibaka, Serge",2.6
"Adams, Steven",14.9
"Jackson, Reggie",0.6
"Ibaka, Serge",5.7
"Jackson, Reggie",3.9
"Collison, Nick",1.8
"Lillard, Damian",4
"Aldridge, LaMarcus",8.8
"Batum, Nicolas",2.3
"Aldridge, LaMarcus",6.5
"Aldridge, LaMarcus",3.4
"Aldridge, LaMarcus",5.7
"Aldridge, LaMarcus",1.5
"Aldridge, LaMarcus",9.8
"Matthews, Wesley",2
"Aldridge, LaMarcus",10.9
"Aldridge, LaMarcus",6.3
"Lopez, Robin",1.5
"Aldridge, LaMarcus",6.3
"Lopez, Robin",2.4
"Aldridge, LaMarcus",2.3
"Lopez, Robin",2.1
"Aldridge, LaMarcus",9.1
"Aldridge, LaMarcus",7.9
"Lopez, Robin",5.4
"Aldridge, LaMarcus",3.3
"Bogut, Andrew",3.6
"Green, Draymond",0.4
"Green, Draymond",6.3
"Green, Draymond",6.1
"Green, Draymond",0.9
"Green, Draymond",5.2
"Green, Draymond",2.2
"Ezeli, Festus",1.8
"Green, Draymond",7.2
"Speights, Marreese",5.2
"Green, Draymond",1.6
"Bonner, Matt",4.5
"Bonner, Matt",2.8
"Diaw, Boris",2.4
"Bonner, Matt",5.2
"Bonner, Matt",5.3
"Diaw, Boris",5.7
"Anderson, Kyle",0
"Joseph, Cory",3.2
"Black, Tarik",3.4
"Black, Tarik",5.1
"Black, Tarik",1.8
"Motiejunas, Donatas",3.9
"Black, Tarik",1.4
"Black, Tarik",4
"Black, Tarik",4.6
"Dorsey, Joey",1.3
"Harden, James",2.8
"Black, Tarik",2.8
"Black, Tarik",6.8
"Motiejunas, Donatas",2.6
"Dorsey, Joey",4.6
"Dorsey, Joey",5.8
"Terry, Jason",7.3
"Motiejunas, Donatas",6.4
"Garcia, Francisco",2.2
"Garcia, Francisco",4.5
"Garcia, Francisco",0.8
"Ariza, Trevor",3.8
"Noel, Nerlens",5.2
"Sims, Henry",3.6
"Carter-Williams, Michael",1.2
"Mbah a Moute, Luc",2.2
"Noel, Nerlens",0
"McDaniels, KJ",2.7
"McDaniels, KJ",1.9
"Mbah a Moute, Luc",2.1
"Noel, Nerlens",1.9
"Thompson, Hollis",0.4
"Carter-Williams, Michael",2.1
"McDaniels, KJ",2.1
"Covington, Robert",3.9
"Covington, Robert",0
"Noel, Nerlens",3.7
"Noel, Nerlens",7.9
"Jordan, DeAndre",4
"Griffin, Blake",1.9
"Griffin, Blake",9.2
"Redick, JJ",3.4
"Griffin, Blake",2.1
"Jordan, DeAndre",2.8
"Barnes, Matt",2.2
"Jordan, DeAndre",2.3
"Griffin, Blake",2.5
"Aldridge, LaMarcus",2.8
"Aldridge, LaMarcus",12.5
"Aldridge, LaMarcus",7.2
"Kaman, Chris",1.6
"Freeland, Joel",2.2
"Kaman, Chris",3.6
"Aldridge, LaMarcus",2.4
"Aldridge, LaMarcus",6.6
"Freeland, Joel",0.7
"Aldridge, LaMarcus",4.6
"Aldridge, LaMarcus",3.2
"Boozer, Carlos",5.4
"Hill, Jordan",3
"Hill, Jordan",2.5
"Sacre, Robert",8.5
"Boozer, Carlos",7.9
"Lin, Jeremy",2.3
"Boozer, Carlos",4.8
"Hill, Jordan",1.4
"Bryant, Kobe",2.6
"Boozer, Carlos",2.4
"Hill, Jordan",3.3
"Lin, Jeremy",2.9
"Hill, Jordan",0
"Parker, Jabari",6.6
"Sanders, Larry",2.1
"Sanders, Larry",2.4
"Parker, Jabari",1.3
"Ilyasova, Ersan",3.1
"Sanders, Larry",2.7
"Parker, Jabari",3.7
"Parker, Jabari",2.1
"Parker, Jabari",3.3
"Parker, Jabari",2
"Williams, Shawne",1.7
"Williams, Shawne",1.8
"Deng, Luol",2.1
"Deng, Luol",2.9
"McRoberts, Josh",0.8
"Bosh, Chris",5.5
"Williams, Shawne",4
"Deng, Luol",1.7
"Williams, Shawne",8.9
"Bosh, Chris",2.6
"Williams, Shawne",2.4
"Bosh, Chris",2.3
"Haslem, Udonis",3.6
"Williams, Shawne",2.9
"Haslem, Udonis",0.3
"Williams, Shawne",0.9
"Williams, Shawne",1.9
"Frye, Channing",3.4
"Payton, Elfrid",8.6
"Harris, Tobias",1.5
"Frye, Channing",11.3
"Frye, Channing",8.1
"Frye, Channing",3.4
"Frye, Channing",2.8
"Harris, Tobias",4.3
"Harris, Tobias",8.8
"Gordon, Aaron",2.5
"Payton, Elfrid",1.5
"Harris, Tobias",2
"Gordon, Aaron",1
"Gordon, Aaron",0
"Fournier, Evan",1.9
"Lopez, Brook",1.9
"Garnett, Kevin",4.4
"Lopez, Brook",3
"Anderson, Alan",2
"Teletovic, Mirza",1.3
"Lopez, Brook",2.6
"Teletovic, Mirza",1.8
"Teletovic, Mirza",2
"Teletovic, Mirza",5.4
"Teletovic, Mirza",4.2
"Teletovic, Mirza",4.3
"Lopez, Brook",1.8
"Johnson, Joe",20.3
"Lopez, Brook",3.1
"Gasol, Pau",2.7
"Dunleavy, Mike",10.2
"Hinrich, Kirk",1.6
"Mirotic, Nikola",5.4
"Brooks, Aaron",5.2
"Mirotic, Nikola",1.6
"Mirotic, Nikola",1.3
"Brooks, Aaron",3.7
"Gasol, Pau",2
"Smith, Josh",7.4
"Smith, Josh",10
"Smith, Josh",6.4
"Augustin, D.J.",8.4
"Jerebko, Jonas",5.5
"Smith, Josh",4
"Jennings, Brandon",8.5
"Smith, Josh",7.9
"Anthony, Joel",1.2
"Butler, Caron",3
"Jerebko, Jonas",0
"Smith, Josh",2.1
"Smith, Josh",5.9
"Randolph, Zach",8.3
"Randolph, Zach",6.7
"Randolph, Zach",4.3
"Gasol, Marc",2.5
"Lee, Courtney",7.4
"Koufos, Kosta",1.4
"Koufos, Kosta",1.9
"Leuer, Jon",2.5
"Leuer, Jon",1.5
"Randolph, Zach",5.1
"Randolph, Zach",0.9
"Gasol, Marc",2.3
"Gasol, Marc",2.4
"Allen, Tony",3.8
"Randolph, Zach",5.3
"Lee, Courtney",19.3
"Randolph, Zach",4.5
"Randolph, Zach",3.9
"Redick, JJ",3.8
"Redick, JJ",2.1
"McDermott, Doug",4.9
"Brewer, Corey",7.6
"Iguodala, Andre",7.4
"Powell, Dwight",1.5
"Villanueva, Charlie",0.7
"Shumpert, Iman",3
"Thompson, Tristan",5.1
"Shumpert, Iman",5.5
"Miller, Mike",7.6
"Thompson, Tristan",2.6
"Sims, Henry",3.5
"Covington, Robert",6.8
"Mbah a Moute, Luc",6.7
"Young, James",3.5
"Pressey, Phil",3.7
"Collison, Nick",3.7
"Waiters, Dion",4.8
"Korver, Kyle",5.3
"Bazemore, Kent",2.1
"Scott, Mike",4.9
"Korver, Kyle",4.1
"Gordon, Eric",6.4
"Cunningham, Dante",2.4
"Davis, Anthony",3.4
"Pondexter, Quincy",5.4
"Cunningham, Dante",3.8
"Pondexter, Quincy",1.8
"Evans, Tyreke",2.4
"Evans, Tyreke",7.8
"Ellis, Monta",3.7
"Parsons, Chandler",4.9
"Chandler, Tyson",2.1
"Hairston, PJ",3.2
"Hairston, PJ",2.9
"Hairston, PJ",8.7
"Arthur, Darrell",7.5
"Arthur, Darrell",3.5
"Foye, Randy",1.6
"Gee, Alonzo",3.4
"Dragic, Goran",1.7
"Dragic, Goran",2.9
"Tucker, PJ",3.4
"Green, Gerald",5.1
"Green, Gerald",3.3
"Miles, CJ",4.9
"Hibbert, Roy",2
"Hill, Solomon",2.3
"Stuckey, Rodney",5.3
"Stuckey, Rodney",5.8
"Miles, CJ",5.7
"Green, Danny",5.5
"Daye, Austin",1.7
"Daye, Austin",4
"Daye, Austin",3.5
"Daye, Austin",1.7
"Mills, Patty",5.1
"Antetokounmpo, Giannis",5.2
"Henson, John",3.2
"Marshall, Kendall",1.4
"Pachulia, Zaza",2.3
"Mayo, O.J.",2.2
"Bayless, Jerryd",3.3
"Mayo, O.J.",2
"Bayless, Jerryd",3.4
"Martin, Kenyon",1.6
"Mayo, O.J.",4.7
"Green, Gerald",4
"Plumlee, Miles",0.9
"Dragic, Goran",3.5
"Bledsoe, Eric",2.2
"Len, Alex",7.7
"Bledsoe, Eric",11.4
"Morris, Markieff",0.2
"Collison, Darren",4.1
"Stauskas, Nik",1.9
"Stauskas, Nik",4
"Thompson, Jason",4.2
"Hayward, Gordon",5.1
"Hood, Rodney",5.4
"Exum, Dante",2.2
"Livingston, Shaun",3.5
"Iguodala, Andre",5.3
"Livingston, Shaun",1.6
"Curry, Stephen",6.3
"Lee, David",2
"Holiday, Justin",3.7
"Hickson, JJ",4.5
"Afflalo, Arron",5.4
"Chandler, Wilson",3.7
"Hickson, JJ",2.3
"Chandler, Wilson",6.9
"Hickson, JJ",4.8
"Lawson, Ty",1.6
"Gee, Alonzo",7.1
"Waiters, Dion",3.9
"Thompson, Tristan",6.8
"Waiters, Dion",4
"Waiters, Dion",7.7
"Hibbert, Roy",0.2
"Miles, CJ",2.6
"Sloan, Donald",10.1
"Allen, Lavoy",2
"Rudez, Damjan",4.5
"West, David",1.8
"Miles, CJ",9.6
"Sloan, Donald",5.1
"Stuckey, Rodney",4.9
"Miles, CJ",3.4
"Bass, Brandon",3.2
"Wallace, Gerald",5.3
"Wallace, Gerald",4.6
"Green, Jeff",3.4
"Green, Jeff",2.6
"Green, Jeff",5
"Smart, Marcus",2.8
"Turner, Evan",2.3
"Smart, Marcus",5.9
"Smart, Marcus",3
"Smart, Marcus",4.9
"Smart, Marcus",1.2
"Lin, Jeremy",6.7
"Young, Nick",2.9
"Young, Nick",5.1
"Lamb, Jeremy",4.8
"Livingston, Shaun",4.3
"Holiday, Justin",3.8
"Holiday, Justin",0.9
"Holiday, Justin",2.4
"Joseph, Cory",3
"Green, Danny",3.5
"Belinelli, Marco",3.8
"Anderson, Kyle",6.8
"Green, Danny",1.1
"Dorsey, Joey",3.5
"Garcia, Francisco",4
"Garcia, Francisco",1.9
"Ariza, Trevor",6.5
"Harden, James",5.2
"Ariza, Trevor",5.7
"Black, Tarik",6.6
"Papanikolaou, Kostas",2.7
"Terry, Jason",1.6
"Noel, Nerlens",1.9
"Mbah a Moute, Luc",3.6
"Carter-Williams, Michael",2.4
"Crawford, Jamal",4.3
"Hawes, Spencer",1.9
"Barnes, Matt",5.6
"Cunningham, Jared",2.9
"Batum, Nicolas",0
"Crabbe, Allen",3.7
"Freeland, Joel",5.4
"Kaman, Chris",2.2
"Matthews, Wesley",5.6
"Lopez, Robin",5.2
"Ellington, Wayne",3.8
"Ellington, Wayne",3.7
"Ellington, Wayne",1.5
"Parker, Jabari",3.8
"Dudley, Jared",6.5
"Pachulia, Zaza",5.8
"Middleton, Khris",5.4
"Mayo, O.J.",5.6
"Stauskas, Nik",3.9
"Casspi, Omri",2
"Gay, Rudy",18.9
"Thompson, Jason",5.7
"Cousins, DeMarcus",2.4
"Landry, Carl",5.3
"Joseph, Cory",4.6
"Baynes, Aron",3.1
"Joseph, Cory",3.3
"Daye, Austin",7.9
"Green, Danny",11.7
"Ayres, Jeff",0.8
"Daye, Austin",6.8
"Baynes, Aron",1.6
"Daye, Austin",4.6
"Wear, Travis",6.7
"Aminu, Al-Farouq",5.5
"Barea, Jose Juan",7.4
"Ellis, Monta",5
"Fredette, Jimmer",1.9
"Fredette, Jimmer",4.5
"Babbitt, Luke",5
"Miller, Darius",14.9
"Babbitt, Luke",3.5
"Ennis, James",1.9
"Chalmers, Mario",2.3
"Chalmers, Mario",4.4
"Chalmers, Mario",4
"McDermott, Doug",4.7
"Noah, Joakim",3.3
"Allen, Tony",4
"Lee, Courtney",3
"Pondexter, Quincy",3.8
"Allen, Tony",3.9
"Sefolosha, Thabo",3.3
"Schroder, Dennis",4
"Carroll, DeMarre",6.7
"Carroll, DeMarre",3.9
"Carroll, DeMarre",3.4
"Korver, Kyle",2.9
"Gordon, Eric",13.7
"Babbitt, Luke",2.4
"Evans, Tyreke",3.4
"Cunningham, Dante",6.7
"Cunningham, Dante",1.8
"Chandler, Tyson",2.4
"Nowitzki, Dirk",7.1
"Stephenson, Lance",3.5
"Chandler, Wilson",13
"Gee, Alonzo",3.7
"Arthur, Darrell",7.9
"Gee, Alonzo",5.4
"Foye, Randy",5.6
"Chandler, Wilson",6.8
"Chandler, Wilson",4.3
"Faried, Kenneth",4.4
"Chandler, Wilson",6
"Nelson, Jameer",2.9
"Faried, Kenneth",3
"Faried, Kenneth",0.3
"Dragic, Goran",0.6
"Thomas, Isaiah",8.3
"Warren, TJ",6
"Warren, TJ",1.8
"Morris, Marcus",9
"Tucker, PJ",0.8
"Stuckey, Rodney",4.5
"Rudez, Damjan",3.6
"Sloan, Donald",3.3
"Rudez, Damjan",7.7
"Mahinmi, Ian",6.9
"Watson, CJ",4.5
"Daye, Austin",3.4
"Daye, Austin",6
"Daye, Austin",5.6
"Joseph, Cory",4.3
"Bonner, Matt",9.2
"Mills, Patty",3
"Parker, Tony",1.9
"Green, Danny",7.4
"Dudley, Jared",5.1
"Bayless, Jerryd",13.6
"Antetokounmpo, Giannis",5.4
"Martin, Kenyon",4.8
"Martin, Kenyon",1.7
"Gobert, Rudy",15.8
"Booker, Trevor",1.4
"Booker, Trevor",9.2
"Favors, Derrick",3.4
"Kuzmic, Ognjen",2.9
"Livingston, Shaun",3.7
"Barnes, Harrison",4.4
"Hickson, JJ",7.5
"Hickson, JJ",6.6
"Nurkic, Jusuf",2.3
"Robinson, Nate",7.4
"Faried, Kenneth",5.2
"Faried, Kenneth",10.1
"Price, A.J.",5
"Haywood, Brendan",2.3
"Scola, Luis",4.3
"Scola, Luis",5
"Scola, Luis",7.2
Nene,4.4
"Seraphin, Kevin",11.6
"Boozer, Carlos",5.6
"Sacre, Robert",1.7
"Ellington, Wayne",4.7
"Barnes, Harrison",1.9
"Rush, Brandon",4.9
"Rush, Brandon",2.1
"Bonner, Matt",5.6
